url,label
http://icuwtzw.cloudaccess.host/,1.0
https://gateway.pinata.cloud/ipfs/qmqj5rhlnturuszk5ozugv96dayjdwxdyqp7jnzdsvzeuh?_gl=1*19revru*_ga*mja1mtaxmda3mi4xnjc1ndi4ndk4*_ga_5rmpxg14te*mty3nzg1mtaxns4xmy4xlje2nzc4ntewodaunjaumc4w#9,1.0
http://www.s3.tercabilis.info,1.0
http://www.allt.cannca.shop,1.0
http://www.dynu.systems,1.0
https://ipfs.litnet.work/ipfs/bafybeies2uc2v5pas5ingrrcrv7nn6ptzoim6ngihnxijrsou42h6al5cu//sve.html,1.0
https://icloudmailservice.sviluppo.host/v1/service/,1.0
https://hostingo.sviluppo.host/s/?LOG=29c7734b18123757ac21c7f5e29364d2422e167a8fd2e33bfe948b6864d6c43d,1.0
http://www.abtbank.online,1.0
http://www.service-recovery.site,1.0
http://www.cdneurop.cloud,1.0
http://www.xn--28-vlc2ak.xn--p1ai,1.0
https://multi-factor.link/E._nL2Zo4wVni5?/ContextID=O365,1.0
http://www.senate.qov.info,1.0
http://www.quick.cannca.shop,1.0
https://statistic.abuit.info/?app_vl=ZYFwlHFpbWKEmLqxy5qmnnx0YsC2wa-TpaiVYsBxj2phmqOgnLFwrYw&e=Isalik7@eb0d91e42a48600881cb11c5c52e3333735a.net&fn=Dawid&ln=Bobrowski&p=&sui=%7Bsui%7D&z=PLNAMERAW-3005-digi8,1.0
https://ipfs.litnet.work/ipfs/bafybeiekbq3txwvwxof34ls4zwxh7okpxj5x4k3laufqqfjdo7qfr7zx6e,1.0
http://www.uufin.welco.live,1.0
http://www.wp.services,1.0
https://gateway.pinata.cloud/ipfs/bafybeifaepewbypikaxmjs6hipa3unjqoqggurgxnzcqomfqkawatnyztm/qy.html,1.0
http://www.allrates.info,1.0
http://www.social.cannca.shop,1.0
http://www.cachevideo.online,1.0
http://www.medad.site,1.0
http://www.movin.cloud,1.0
http://www.cdneurops.health,1.0
http://www.gooogle.services,1.0
https://gateway.pinata.cloud/ipfs/bafybeicut2gtz2rcrdw2vby4vlndj2ehe7ph64scqtjwjqw6kcpy6esdti/solution.html,1.0
https://loginservice.cloud/E.mnRJFvTPwWa-wkeL3A?/linkedin/slink?code=afSN103785,1.0
https://roycoverry63sitepgess.start.page/,1.0
https://m.dtwyiqnl9ods.com:9229/account/reg?code=40555,1.0
http://www.boosting.online,1.0
http://jazzin.london,0.0
