url,label
https://www.icecream.com,0
https://proud-lake-5717.kx7hcssq.workers.dev/,1
http://icuwtzw.cloudaccess.host/,1
http://bcc56.freehostpro.com/,1
http://caracasmateriais.blogspot.com/,1
https://beternuipouli.firebaseapp.com/,1
http://www.yonseidentist.com/wordpress/jp/,1
https://www.forvik.com,0
http://www.cryptobara.com,1
https://membereg.com/outlook/en-us/microsoft-365/outlook/log-in.html,1
