url,label
https://proud-lake-5717.kx7hcssq.workers.dev/,1
https://www.thebestnest.co.nz,0
https://www.rudidias.com.br,0
https://www.roblox.com.bn/games/17625359962/RIVALS?privateServerLinkCode=32521013251177191579040166837938&game_id=17625359962&game_name=RIVALS,1
https://www.pekao.com.pl,0
http://www.mail.cozyreview.com,1
https://doc345469fx569m-1310252903.cos.na-siliconvalley.myqcloud.com/apps.htm,1
http://www.mel.cloudcontentsmak.com,1
https://www.pipefittingsdirect.co.uk,0
http://www.galeripemenangshopee012.blogspot.com/,1
https://www.worldart.co.za,0
https://dawn-thunder-aecb.51g0jm50281.workers.dev/,1
https://www.islamic-relief.org.uk,0
https://www.rangerscharity.org.uk,0
http://www.f0588972.xsph.ru,1
https://www.palaisgalliera.paris.fr,0
https://www.enesco.co.uk,0
https://organisasi.bulungan.go.id/public/pmmitpsatuijiydw6h0zhkwrhsk7b77h,1
http://www.lucysmith.0fees.net,1
http://www.f0560532.xsph.ru,1
https://www.sistersofcharity.org.au,0
http://www.v.nnncity.xyz,1
http://www.s3.tercabilis.info,1
http://www.a0615320.xsph.ru,1
https://morning-smoke-08d8.u84799i09929.workers.dev/,1
http://www.allt.cannca.shop,1
http://www.infohadiahshopee800.blogspot.com/,1
https://www.echo.net.au,0
https://www.redcross.org.uk,0
https://www.yorkwalls.org.uk,0
http://www.mitsui-jyuku.mixh.jp,1
http://www.zozylya5565.zzz.com.ua,1
http://www.infoundianshopee66.blogspot.com/,1
http://www.testtralala.xorg.pl,1
http://organisasi.bulungan.go.id/public/p12fnteaaljhtclkwywutqt56zj89ewc/,1
https://broken-frog-9b1d.c15dgve8ta.workers.dev/,1
https://mute-sky-cf42.lecaw118715270.workers.dev/,1
https://dawn-brook-50ea.yagsjsvdbevdjcbs6760.workers.dev/,1
https://www.organdonation.nhs.uk,0
http://www.paytordmbdekmizq.torsona.com,1
http://www.a0392617.xsph.ru,1
http://www.galeri-pemenang-shopee42.blogspot.com/,1
https://gpfhe-zqaaa-aaaad-qewwa-cai.raw.ic0.app/,1
https://jacomlimetes.s3.us-east-005.backblazeb2.com/aumento.html,1
