url,label
https://www.icecream.com,0
https://www.stmusic.at,0
https://www.inkspired.ro,0
https://www.forvik.com,0
http://www.cryptobara.com,1
http://www.prepairweekend.nl,1
http://www.duniadekho.bar,1
https://www.theinsightpartners.com,0
http://www.poppingx.com,1
https://www.vortex86.com,0
https://www.jamuna.tv,0
http://www.partiesandprettythings.com,1
http://www.redcrossco.com,1
http://www.1guag8v6zsne21myf9hdwm7r95.net,1
https://www.tombraiderforums.com,0
https://www.wincert.net,0
https://www.charityengine.com,0
https://www.mishtann.com,0
https://www.idonate.com,0
https://www.schwabcharitable.org,0
https://www.doravillega.us,0
https://www.donationcoder.com,0
http://pancakeswap.yahoosites.com,1
https://www.superiorsights.com,0
http://www.urbannft.xyz,1
https://www.myirtech.com,0
https://www.doping.nl,0
https://www.dynu.com,0
http://www.elmico.es,1
https://www.orlandohealth.com,0
https://www.myhappyjourney.com,0
http://www.emfsys.gr,1
https://www.gpo.gov,0
https://www.californiafrontier.net,0
https://www.ourwhiskeylullaby.com,0
https://www.sweetvenues.com,0
https://www.xrpl.org,0
https://www.ragpiano.com,0
https://www.coastalhomepillows.com,0
https://www.texmaco.in,0
https://empaquestransparentes.com/,1
https://www.ks95.com,0
https://www.freetochoosenetwork.org,0
http://www.reltime2012.ru,1
http://www.krestinaful.com,1
https://www.vaccinealliance.org,0
https://www.aromaandessence.com,0
https://www.imocci.com,0
https://www.carboncommentary.com,0
http://www.internetcloak.com,1
https://www.redcross.ca,0
http://www.44ctct.com,1
https://www.atlasmfg.com,0
http://www.smeemail.com,1
https://www.saffronroad.com,0
https://www.roberthood.net,0
https://www.donateblood.org,0
http://j71a.vip/,1
https://www.incuto.com,0
https://www.flkeysnews.com,0
https://www.longjewelers.net,0
http://www.onurtel.com,1
https://www.estilmenut.com,1
https://www.kitchenina.com,0
https://www.agii.be,0
https://www.gasb.org,0
https://www.rapidtvnews.com,0
https://www.motorsportireland.com,0
https://www.gabriellachocolates.com,0
https://www.stenaline.se,0
http://kasdadfd.com/,1
http://www.p2pilive.com,1
http://www.raveston.com,1
http://galabet88.net/,1
https://www.washingtonexaminer.com,0
https://www.jasonsigal.cc,0
https://www.ksrelief.org,0
https://www.bartongrouphomesearch.com,0
http://www.newkano.com,1
https://www.abbeytheatre.ie,0
https://www.donationmatch.com,0
https://www.sathyainfo.com,0
https://www.jacksonvilleil.com,0
http://www.dynu.systems,1
https://www.stylo.ca,0
https://www.iwritingpad.com,0
https://www.digitalezivilgesellschaft.org,0
https://www.purplebuttons.com,0
http://www.divyapushti.org,1
https://www.mjfletcher.net,0
https://www.alderheycharity.org,0
http://www.iego.org,1
http://bienbonvoyage.com,1
https://www.sweetrelief.org,0
https://www.ngsgenealogy.org,0
https://www.denofgeek.com,0
https://www.conservastore.com,0
https://www.hohner.de,0
http://www.pravinpatil.in,1
https://www.cantorrelief.org,0
http://www.bitwoll.com,1
http://www.dienmaynghiaphat.com,1
http://www.smallbizhacklondon.com,1
https://www.salestechstar.com,0
https://www.itis.gov,0
https://www.wdrb.com,0
https://www.theshrimpfarm.com,0
http://www.dietitiansheenam.com,1
https://www.fss.com,0
https://www.meerlanden.nl,0
https://www.sonofmarketing.com,0
http://www.lespetitsplatsdetina.com,1
http://www.tim.com,1
http://www.int.ps,1
https://www.sencha.com,0
https://www.eurocars.ro,0
https://www.amadershomoy.com,0
https://www.neliti.com,0
http://www.charitylov.com,1
https://www.charitychoices.com,0
https://www.buffalocurse.com,0
http://www.2bbd.com,1
https://www.hemophilia.org,0
https://www.rafacastello.com,0
https://www.ehomeamerica.org,0
https://www.rchistory.com,0
https://www.bikeraceinfo.com,0
http://www.wwwelectrum.org,1
https://www.ssusc.org,0
https://www.fayettecountyga.gov,0
https://www.pabsec.org,0
http://galabetbonus.com/,1
https://www.ball.com,0
https://www.charitynavigator.org,0
https://www.spectrumconcerts.com,0
https://www.forumopolis.com,0
https://www.thefarmersmusic.com,0
https://www.marcopierrewhite.co,0
https://www.humanitarianlibrary.org,0
http://www.i55fundraising.com,1
https://www.civilology.com,0
https://www.danteharker.com,0
https://www.womanpilot.com,0
https://www.bsfuji.tv,0
https://www.theoilbar.com,0
https://www.bitsbetrippin.io,0
https://www.palaeovertebrata.com,0
https://www.pedrojarque.com,0
https://www.unicef.fr,0
http://www.gconsultingfirm.com,1
https://www.18thstlounge.com,0
http://www.smx.nu,1
http://www.hbaa.law,1
https://www.avanan.com,0
https://www.spilmanlaw.com,0
https://www.friv.com,0
https://www.unum.com,0
https://www.customcouturelabelcompany.com,0
https://digitalehealthsolutions.com/,1
http://www.onedrivebusiness.com,1
https://www.charitywatch.org,0
https://www.dvdshrink.org,0
https://www.explorebigsky.com,0
https://www.donationalerts.com,0
https://www.shopworx.com,0
https://www.stelco.com,0
https://www.cyberbotics.com,0
https://www.outofthefog.net,0
https://www.ortussolutions.com,0
https://www.aceaircargo.com,0
http://www.abtbank.online,1
http://www.ricosdulcesmexicanos.com,1
https://www.radiomarsho.com,0
http://www.shaishavchildrights.org,1
https://www.anotherworldadventures.com,0
http://www.co.nu,1
https://www.bejealous.com,0
https://www.rochesterhills.org,0
http://www.cdneurop.cloud,1
http://www.bluedragon.com,1
http://www.uccftl.org,1
https://www.humanitariancoalition.ca,0
http://www.shotsbyshari.com,1
http://www.strangled.net,1
https://www.royalvarietycharity.org,0
https://www.d2mstudio.com,0
https://www.getfussy.com,0
https://www.odonatacentral.org,0
http://www.home.lc,1
https://www.rrinconline.com,0
https://www.studyinternational.com,0
https://www.fidelitycharitable.org,0
http://www.yudaria.com,1
https://www.donatepay.ru,0
http://www.winsystemsvc.net,1
http://www.primecaviar.com,1
https://www.thepostnewspapers.com,0
https://www.childsplaycharity.org,0
http://www.samhwansleel.com,1
https://www.sharedkey.com,0
https://www.philagodu.be,0
http://www.mvsummerhoops.com,1
https://www.charityandlife.com,0
https://www.busworld.org,0
http://www.webspawner.com,1
https://www.ibdrelief.com,0
https://www.alterrative.com,0
https://www.tigerbalm.com,0
https://www.ladarbia.com,0
http://www.brydenstt.com,1
http://napaautoparts.us.org,1
http://chaincoine.epizy.com,1
https://www.stern.de,0
http://www.allez.la,1
https://www.blessyouboys.com,0
http://j65h.vip/,1
http://www.chat3.de,1
https://www.cittadellaspezia.com,0
http://www.wizzdomhub.com,1
http://www.superbproxy.com,1
https://www.girlfriendsgiftshop.com,0
http://www.wswellproducts.com,1
http://www.amicusdh.org,1
https://www.srcalifornia.com,0
https://www.sardegnaabbandonata.it,0
https://www.grokcode.com,0
http://www.polyboatowners.com,1
http://www.rftjrsrv.net,1
https://www.mapsofworld.com,0
https://www.metrotimes.com,0
https://www.luggagefactory.com,0
http://www.chiptochip.es,1
https://www.fabulapp.de,0
http://www.nursesweekparty.com,1
https://www.foodmategroup.com,0
http://www.archryazan.ru,1
https://www.wyldhome.com,0
https://www.wowgoods.nl,0
https://www.clinicalcorrelations.org,0
http://www.aboutmyip.com,1
http://www.end70.com,1
https://www.hunantoday.cn,0
https://www.happybeginningseggdonation.com,0
https://www.bevhillscosmeticsurgery.com,0
https://www.theunmodernwoman.com,0
http://www.hih7.com,1
http://www.marineboyrecords.com,1
https://www.radiostellatoscana.it,0
http://www.thegratitudelistproject.org,1
https://www.malinelle.com,0
https://www.alelion.com,0
https://www.humanitarianoutcomes.org,0
http://www.eternalflamez.com,1
https://www.mikitenarch.com,0
http://galabet38.net/,1
http://schedulecallwithqbcare.com/,1
https://www.lojkits.com,0
https://www.mckevlins.com,0
http://www.ttkplc.com,1
http://www.6py.xyz,1
http://www.ymokymakyfe.biz,1
https://www.harmo.org,0
https://www.bol.pt,0
https://www.historyofmedicine.com,0
http://www.luxkupe.ru,1
https://www.siteimpulse.com,0
https://www.punderwood.com,0
https://www.patrickfogli.com,0
http://www.sldrelief.org,1
https://www.justindavid.com,0
https://www.theydons.com,0
https://www.mrmproductions.com,0
https://www.max.se,0
https://www.rospa.com,0
https://www.1to1media.com,0
http://www.tendenciasv.com,1
http://www.sv.gp,1
https://www.kuula.co,0
https://www.solar1.org,0
https://www.chevronracingcars.com,0
http://www.wp.services,1
https://www.americasrelief.org,0
https://www.brasilagosto.org,0
https://www.wpcharitable.com,0
https://www.stamfordadvocate.com,0
http://www.t09369e5644d9afbac3a7a9690cda4b384.ws,1
https://www.bpifrance.fr,0
http://www.teetah.com,1
http://www.4everproxy.com,1
https://www.businesscontent.com,0
https://www.wab.net,0
https://www.art4.ru,0
https://www.chapman.edu,0
https://www.milkvelvetpearls.com,0
http://www.isteingeek.de,1
http://www.fumuso.com,1
https://www.redcross.fi,0
https://www.apimages.com,0
https://www.teagasc.ie,0
https://www.mtn.com,0
http://www.ilopr.com,1
http://www.interdots.com,1
http://www.allrates.info,1
http://www.live2.de,1
http://www.updatecatalogs.com,1
http://www.daldhillon.com,1
https://www.xatakandroid.com,0
http://www.john1715.com,1
http://www.intravel.ro,1
https://www.peris.es,0
https://www.udoo.org,0
http://j70j.vip/,1
https://www.odonatologica.com,0
https://www.charite.de,0
http://www.nicegames4u.com,1
https://www.dlapiperdataprotection.com,0
http://www.ij2.de,1
https://www.top10newgames.com,0
https://www.townofbarre.com,0
http://www.sydneycarsales.net,1
http://www.svnservices.com,1
https://www.npower.org,0
https://www.rotorelief.com,0
