,url,label
0,https://www.stmusic.at,0
1,https://www.inkspired.ro,0
2,http://httpp-roblox.co/users/272262810/profile,1
3,https://www.thebestnest.co.nz,0
4,http://www.prepairweekend.nl,1
5,https://www.rudidias.com.br,0
6,https://www.roblox.com.bn/games/17625359962/RIVALS?privateServerLinkCode=32521013251177191579040166837938&game_id=17625359962&game_name=RIVALS,1
7,https://www.pekao.com.pl,0
8,https://www.jamuna.tv,0
9,https://www.amazon.ie/ap/signin?openid.pape.max_auth_age=1209600&openid.return_to=https%3A%2F%2Fwww.amazon.ie%2Fcheckout%2Fp%2Fp-404-5633797-9446727%2Fpip%2F&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=amazon_checkout_ie&openid.mode=checkid_setup&language=en_IE&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,1
10,https://dev-pagina-principal-itauweb-24hrs.pantheonsite.io/ita/index.html,1
11,https://doc345469fx569m-1310252903.cos.na-siliconvalley.myqcloud.com/apps.htm,1
12,https://www.doravillega.us,0
13,https://www.pipefittingsdirect.co.uk,0
14,https://www.worldart.co.za,0
15,https://www.islamic-relief.org.uk,0
16,https://www.rangerscharity.org.uk,0
17,http://www.f0588972.xsph.ru,1
18,https://officegraf.com.br/lbpiaccess.com/login/,1
19,https://www.palaisgalliera.paris.fr,0
20,https://www.doping.nl,0
21,https://fagancontabilidade.com.br/red.php,1
22,http://www.elmico.es,1
23,http://www.emfsys.gr,1
24,https://www.enesco.co.uk,0
25,https://www.texmaco.in,0
26,https://organisasi.bulungan.go.id/public/pmmitpsatuijiydw6h0zhkwrhsk7b77h,1
27,http://www.reltime2012.ru,1
28,http://www.f0560532.xsph.ru,1
29,https://www.redcross.ca,0
30,http://a0746867.xsph.ru/,1
31,https://www.sistersofcharity.org.au,0
32,https://www.univ-tours.fr,0
33,https://www.agii.be,0
34,https://www.stenaline.se,0
35,https://www.le-monde-des-dinosaures.net,0
36,https://www.jasonsigal.cc,0
37,http://www.a0615320.xsph.ru,1
38,http://accts-rcvry325.rf.gd/,1
39,https://www.abbeytheatre.ie,0
40,https://www.echo.net.au,0
41,https://www.stylo.ca,0
42,https://www.redcross.org.uk,0
43,https://www.yorkwalls.org.uk,0
44,http://www.textfluss-bremen.de,1
45,http://www.mitsui-jyuku.mixh.jp,1
46,http://www.zozylya5565.zzz.com.ua,1
47,https://www.richard-wagner-museum.ch,0
48,https://www.hohner.de,0
49,http://www.testtralala.xorg.pl,1
50,http://organisasi.bulungan.go.id/public/p12fnteaaljhtclkwywutqt56zj89ewc/,1
51,http://www.pravinpatil.in,1
52,https://www.organdonation.nhs.uk,0
53,https://ipfs.io/ipfs/qmr8ggg1mucwev6mrjpjgh5ng2jwujnqkrwgixevibo2gs,1
54,https://www.pi-top.com,0
55,https://www.my-redcross.org,0
56,http://www.a0392617.xsph.ru,1
57,https://www.meerlanden.nl,0
58,http://www.int.ps,1
59,https://www.eurocars.ro,0
60,https://jacomlimetes.s3.us-east-005.backblazeb2.com/aumento.html,1
61,https://www.marcopierrewhite.co,0
62,https://bafybeibaa7e3gul6xq5pbnlr3h7iqpxinnrr2au73ic4di2pqwdxu4l5da.ipfs.infura-ipfs.io/,1
63,https://dev-blplataformawebgt.pantheonsite.io,1
64,https://www.sheffield.ac.uk,0
65,https://www.bsfuji.tv,0
66,https://www.bitsbetrippin.io,0
67,https://www.amadeus-equipment.co.uk,0
68,https://www.unicef.fr,0
69,http://www.smx.nu,1
70,http://www.chtoluca.com.mx,1
71,https://www.bgs.ac.uk,0
72,https://www.fph.org.uk,0
73,http://www.keyang.co.kr,1
74,http://www.amazon.ie/checkout/p/p-404-5633797-9446727/pip/,1
75,http://connectwallet.42web.io/,1
76,https://organisasi.bulungan.go.id/public/j5ane529et96gyhzjmxdlsav83qid8v1,1
77,http://www.co.nu,1
78,http://www.ispel.com.pl,1
79,http://mi-rushang.github.io/instagram.com,1
80,https://www.nord-aurdal.kommune.no,0
81,https://www.humanitariancoalition.ca,0
82,https://www.charities.gov.sg,0
83,http://www.xn--28-vlc2ak.xn--p1ai,1
84,http://www.a0154466.xsph.ru,1
85,http://www.grus.ru.xsph.ru,1
86,http://www.balaateen.co.za,1
87,http://www.f0517928.xsph.ru,1
88,https://www.charite-academy.de,0
89,http://www.home.lc,1
90,https://storageapi.fleek.co/b620e7da-f4f5-4e6e-8d8e-8c4c3783180b-bucket/vat4/index.html,1
91,https://www.donatepay.ru,0
92,https://ipfs.io/ipfs/qma8u3gmfcmqanbwvrgdwt8whvc3w3e9zzxjtnx9x3fpfw?filename=user.html,1
93,https://www.fundraisingregulator.org.uk,0
94,https://www.philagodu.be,0
95,https://icy-hat-9dd6.gr-b1k2p.workers.dev/,1
96,https://www.redcross.org.nz,0
97,http://claim-danaa-pending.naa.my.id/,1
98,http://napaautoparts.us.org,1
99,https://www.stern.de,0
100,https://ipfs.io/ipfs/qmbjgytxibaxjtg6rngt39rrdlz43nqbc6npme9v7p7hrr?filename=sdsdsdfdfdferere%20tutuyuyuyuuyuyuy%20u%20urururueeyeyeyeyeye000.html,1
101,http://www.allez.la,1
102,https://www.charitytoday.co.uk,0
103,https://www.robiox.com.gr/users/2224946718/profile,1
104,http://www.connectbyte.com.br,1
105,https://www.inaba-petfood.co.jp,0
106,https://dev-sedcureituans.pantheonsite.io,1
107,http://www.chat3.de,1
108,http://www.a0651615.xsph.ru,1
109,https://indoamerica200.github.io/libremx/,1
110,https://www.sardegnaabbandonata.it,0
111,https://www.thermex.co.uk,0
112,https://ipfs.fleek.co/ipfs/qmbm4uxxs4v8yqakzb3n4tzv9cmfzrwsnxf2rp31uo1ur7,1
113,http://www.123test.com.xsph.ru,1
114,http://www.chiptochip.es,1
115,https://www.fabulapp.de,0
116,http://www.archryazan.ru,1
117,https://www.wowgoods.nl,0
118,https://infura-ipfs.io/ipfs/qmsytswdvbd6jah4youvybvmqk6v4eosj2dednphgqzggc/sso/index.html,1
119,https://www.lovelight.com.au,0
120,https://www.hunantoday.cn,0
121,https://8rvv.short.gy/bper.it/,1
122,https://www.aap.com.au,0
123,https://www.fact.com.pk,0
124,https://www.radiostellatoscana.it,0
125,https://www.roblox.com.bn/games/104922659387499/Steal-A-Valentino?privateServerLinkCode=32521013251177191579040166837938&game_id=104922659387499&game_name=Steal-A-Valentino,1
126,http://www.f0567202.xsph.ru,1
127,https://bhatt-sakshi.github.io/ecommerce-ui/,1
128,http://www.support-google.ru,1
129,https://www.dafc.co.uk,0
130,http://www.idipanel.ru.xsph.ru,1
131,http://www.donatewa.phpnet.us,1
132,https://www.hoppa.org.uk,0
133,http://organisasi.bulungan.go.id/public/t80ca9sczgmoywwp6ecc1xcxoz5obxz8,1
134,https://www.bol.pt,0
135,http://www.luxkupe.ru,1
136,https://portalexclusivo.s3.us-east-005.backblazeb2.com/aumento.html,1
137,https://www.max.se,0
138,https://sobreserlivre.s3.us-east-005.backblazeb2.com/aumento.html,1
139,https://www.nottsapc.nhs.uk,0
140,http://www.sv.gp,1
141,https://www.kuula.co,0
142,http://www.wp.services,1
143,http://www.t09369e5644d9afbac3a7a9690cda4b384.ws,1
144,https://www.policlinicariovermelho.com.br,1
145,https://www.bpifrance.fr,0
146,https://www.mrcpontiac.qc.ca,0
147,https://www.art4.ru,0
148,https://docu-sign24022023doc1-1312962597.cos.ap-chengdu.myqcloud.com/docu.htm,1
149,http://www.isteingeek.de,1
150,https://www.redcross.fi,0
151,http://mikedetillier-1316850103.cos.eu-frankfurt.myqcloud.com/mikedetillier.html,1
152,http://www.rejdfgo.ru.xsph.ru,1
153,https://www.teagasc.ie,0
154,https://dev-confirchofsaonl.pantheonsite.io/home.php,1
155,http://www.live2.de,1
156,http://www.computec-zim.com.mx,1
157,https://storageapi-stg.fleek.co/658cc2d7-a8b0-49b3-9d5a-059aa2304a35-bucket/whuch.html,1
158,http://www.intravel.ro,1
159,https://www.peris.es,0
160,https://www.roblox.com.bn/games/89469502395769/Kick-a-Lucky-Block?privateServerLinkCode=32521013251177191579040166837938&game_id=89469502395769&game_name=Kick-a-Lucky-Block,1
161,https://www.charite.de,0
162,https://www.gypsumceilingkenya.co.ke,0
163,http://www.ij2.de,1
164,https://messagerieprobox.ukit.me/,1
165,https://www.uhn.ca,0
166,https://www.roblox.com.bn/users/682068158415/profile,1
167,https://www.stzaiacathedral.org.au,0
168,https://www.storystudio.tw,0
169,https://www.lutskrada.gov.ua,0
170,https://www.crowdfunder.co.uk,0
171,https://www.roblox.com.bn/games/86178279217218/Murderer-VS-Sheriff?privateServerLinkCode=32521013251177191579040166837938&game_id=86178279217218&game_name=Murderer-VS-Sheriff,1
172,https://coberturadefluxoreservaalpha.s3.us-east-005.backblazeb2.com/aumento.html,1
173,https://www.ch-valence.fr,0
174,https://ipfs.io/ipfs/qmszuzcwvt4sbv9h9wvjydf1ymfkrloitg4hhkvkpj9ccb/,1
175,http://www.f0559586.xsph.ru,1
176,https://prtue6sy56users.boxmode.io/,1
177,https://www.city.kitakyushu.lg.jp,0
178,http://www.leveleservizimmobiliari.it,1
179,https://www.ruc.com.py,0
180,https://www.idonate.ie,0
181,https://bafybeicgp3xho7u2zlgfrasztwpvnfglqscervhamwpqsrlrjmduhu6vde.ipfs.infura-ipfs.io/,1
182,https://www.nikkeibp.co.jp,0
183,http://www.roblox.com.et/users/845284442298/profile/,1
184,https://www.ashleysheridan.co.uk,0
185,https://dipu-ray.github.io/amazon-clone/,1
186,http://www.snsagro.in,1
187,http://www.greenvideo.nl,1
188,https://s3.amazonaws.com/appforest_uf/f1672759453899x336560066180168200/indexcp.html#reports@antiphishing.ch,1
189,https://www.forestry.gov.cn,0
190,http://www.rockmayak.ru,1
191,https://www.edepot.ro,0
192,http://www.a0406347.xsph.ru,1
193,https://storageapi.fleek.co/008009aa-0c78-42dc-a70d-c23181f54038-bucket/validatesession24/index.html,1
194,https://www.sueddeutsche.de,0
195,https://www.europadreaming.eu,0
196,https://www.baby-nova-shop.de,0
197,https://bafybeiavcwbxkqrer7mmcny6cdy7fw42sdbtfashqwgqbihrkaq7wdxiuq.ipfs.infura-ipfs.io//mail_delivery_pil1904.html,1
198,https://www.crowdfundme.it,0
199,https://www.top.guiadeoportunidades.com.br,1
200,https://www.ellendean.co.uk,0
201,https://www.tfc.tohoku.ac.jp,0
202,http://www.co19.kr,1
203,https://www.hevy.co.uk,0
204,http://www.a0606386.xsph.ru,1
205,http://www.baykusoglu.com.tr,1
206,https://www.foodsdictionary.co.il,0
207,https://dev-itaupyregs.pantheonsite.io/,1
208,https://www.lasnoticiasdecuenca.es,0
209,http://great-bet365.com.cn/,1
210,https://www.nds.rub.de,0
211,https://www.cjortho.fr,0
212,https://bruno-herzog.ch/lp_creditare/portal/clients/login.php?verification#_login&amp;appidkey=4098d90b6078dbf&amp;country=ro,1
213,http://www.constructioninc.zzz.com.ua,1
214,https://urgenciaetudo.s3.us-east-005.backblazeb2.com/aumento.html,1
215,https://www.blumar.com.br,0
216,https://www.renci.org.sg,0
217,http://www.ydns.eu,1
218,https://www.geobib.fr,0
219,https://dev-informacionsegurastttprovincia.pantheonsite.io/,1
220,https://www.codefol.io,0
221,http://www.mp3.cr,1
222,http://accounts.marketwebb.me/en/login/,1
223,https://www.unicef.org.uk,0
224,https://www.roblox.com.bn/games/13379208636/Attack-on-Titan-Revolution?privateServerLinkCode=07747204958303682173619610650258,1
225,http://zun888.cc/index.html,1
226,https://www.tsv.fi,0
227,https://www.hlrs.de,0
228,https://bafybeifpylxxg4inibwjxqpzxqfvrb3wgclzdzvzm4arfwni5w6x6ukybi.ipfs.infura-ipfs.io/,1
229,https://www.andeva.fr,0
230,https://fleek.ipfs.io/ipfs/qmtqwftrrzxtr7dhs6t4agznjqzwnqxdz7tmppapjnxtaq/,1
231,https://www.shiningdiamonds.co.uk,0
232,http://www.updateschedule.verwalten.ch,1
233,https://www.rtrs.tv,0
234,http://www.x10.mx,1
235,https://dunh1ll.github.io/Netflix-clone/,1
236,https://www.redcross.or.ke,0
237,http://www.daxberger.at,1
238,http://trustwallet.org.cn/,1
239,https://www.climatecontrolnews.com.au,0
240,https://ipfs.io/ipfs/qmza2tpod5phznroqicquhc9kfbck95b7cywgh3gygxhuw?filename=files.html,1
241,https://www.prrn.mcgill.ca,0
242,https://www.amdea.org.uk,0
243,https://www.beaulieu.co.uk,0
